candidate_index,local_index,fresh_negative,fresh_positive,fresh_p_positive,previous_negative,previous_positive,previous_p_positive,shots,repeats,trials,logical_failures,target_logical_errors,stopped_early,logical_failure_rate,converged,convergence_rate,mean_iterations,source_csv,source_shard
406,40,-0.02,1.0,0.9,-0.25,0.0,0.5,50000,1,24.0,10.0,10,True,0.4166666666666667,14,0.5833333333333334,2017.75,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
544,54,0.0,0.7,0.995,-0.25,0.1,0.5,50000,1,24.0,10.0,10,True,0.4166666666666667,14,0.5833333333333334,2065.6666666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
42,4,-0.1,0.7,0.97,-0.1,0.25,0.25,50000,1,24.0,10.0,10,True,0.4166666666666667,13,0.5416666666666666,2078.625,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
510,51,0.0,0.7,0.9,0.0,0.25,0.25,50000,1,24.0,10.0,10,True,0.4166666666666667,14,0.5833333333333334,2128.2916666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
523,52,0.0,0.7,0.97,-0.1,0.0,0.5,50000,1,24.0,10.0,10,True,0.4166666666666667,13,0.5416666666666666,2131.0416666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
308,30,-0.02,0.7,0.995,-0.1,0.0,0.75,50000,1,24.0,10.0,10,True,0.4166666666666667,12,0.5,2289.4166666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
274,27,-0.02,0.7,0.97,-0.25,0.1,0.5,50000,1,24.0,10.0,10,True,0.4166666666666667,13,0.5416666666666666,2300.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
66,6,-0.1,0.7,0.995,-0.1,0.1,0.25,50000,1,24.0,10.0,10,True,0.4166666666666667,12,0.5,2343.5416666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
56,5,-0.1,0.7,0.995,-0.25,0.0,0.75,50000,1,24.0,10.0,10,True,0.4166666666666667,11,0.4583333333333333,2425.75,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
47,4,-0.1,0.7,0.97,0.0,0.0,0.75,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,1778.608695652174,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
336,33,-0.02,0.85,0.9,-0.1,0.1,0.25,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,1797.0,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
576,57,0.0,0.85,0.9,-0.1,0.0,0.25,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,1858.0869565217392,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
649,64,0.0,1.0,0.9,-0.25,0.0,0.5,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,1878.1304347826087,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
354,35,-0.02,0.85,0.97,-0.25,0.1,0.25,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,1886.5652173913045,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
524,52,0.0,0.7,0.97,-0.1,0.0,0.75,50000,1,23.0,10.0,10,True,0.4347826086956521,12,0.5217391304347826,1969.695652173913,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
38,3,-0.1,0.7,0.97,-0.1,0.0,0.75,50000,1,23.0,10.0,10,True,0.4347826086956521,12,0.5217391304347826,2021.782608695652,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
502,50,0.0,0.7,0.9,-0.1,0.25,0.5,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,2060.4347826086955,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
351,35,-0.02,0.85,0.97,-0.25,0.0,0.25,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,2070.8695652173915,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
594,59,0.0,0.85,0.97,-0.25,0.0,0.25,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,2116.086956521739,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
621,62,0.0,0.85,0.995,-0.25,0.0,0.25,50000,1,23.0,10.0,10,True,0.4347826086956521,12,0.5217391304347826,2135.9565217391305,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
91,9,-0.1,0.85,0.9,-0.1,0.0,0.5,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,2142.521739130435,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
86,8,-0.1,0.85,0.9,-0.25,0.1,0.75,50000,1,23.0,10.0,10,True,0.4347826086956521,12,0.5217391304347826,2181.826086956521,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
25,2,-0.1,0.7,0.9,0.0,0.25,0.5,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,2243.608695652174,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
552,55,0.0,0.7,0.995,-0.1,0.1,0.25,50000,1,23.0,10.0,10,True,0.4347826086956521,11,0.4782608695652174,2357.6521739130435,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
83,8,-0.1,0.85,0.9,-0.25,0.0,0.75,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,2423.217391304348,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
507,50,0.0,0.7,0.9,0.0,0.1,0.25,50000,1,23.0,10.0,10,True,0.4347826086956521,11,0.4782608695652174,2469.5652173913045,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
568,56,0.0,0.85,0.9,-0.25,0.0,0.5,50000,1,23.0,10.0,10,True,0.4347826086956521,13,0.5652173913043478,2573.304347826087,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
93,9,-0.1,0.85,0.9,-0.1,0.1,0.25,50000,1,22.0,10.0,10,True,0.4545454545454545,12,0.5454545454545454,2064.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
542,54,0.0,0.7,0.995,-0.25,0.0,0.75,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,1997.857142857143,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
192,19,-0.1,1.0,0.97,-0.25,0.1,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,1999.2857142857144,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
303,30,-0.02,0.7,0.995,-0.25,0.25,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2099.904761904762,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
135,13,-0.1,0.85,0.995,-0.25,0.0,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2130.714285714286,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
73,7,-0.1,0.7,0.995,0.0,0.0,0.5,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2150.190476190476,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
508,50,0.0,0.7,0.9,0.0,0.1,0.5,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2151.333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
31,3,-0.1,0.7,0.97,-0.25,0.1,0.5,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2171.0476190476197,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
500,50,0.0,0.7,0.9,-0.1,0.1,0.75,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2182.285714285714,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
559,55,0.0,0.7,0.995,0.0,0.0,0.5,50000,1,21.0,10.0,10,True,0.4761904761904761,10,0.4761904761904761,2198.5238095238096,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
432,43,-0.02,1.0,0.97,-0.25,0.0,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2214.4761904761904,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
328,32,-0.02,0.85,0.9,-0.25,0.1,0.5,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2230.714285714286,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
65,6,-0.1,0.7,0.995,-0.1,0.0,0.75,50000,1,21.0,10.0,10,True,0.4761904761904761,10,0.4761904761904761,2235.8571428571427,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
267,26,-0.02,0.7,0.9,0.0,0.25,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2284.3809523809523,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
23,2,-0.1,0.7,0.9,0.0,0.1,0.75,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2299.4761904761904,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
248,24,-0.02,0.7,0.9,-0.25,0.1,0.75,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2340.2380952380954,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
435,43,-0.02,1.0,0.97,-0.25,0.1,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2376.619047619048,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
411,41,-0.02,1.0,0.9,-0.25,0.25,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2430.4761904761904,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
280,28,-0.02,0.7,0.97,-0.1,0.0,0.5,50000,1,21.0,10.0,10,True,0.4761904761904761,10,0.4761904761904761,2447.428571428572,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
651,65,0.0,1.0,0.9,-0.25,0.1,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,11,0.5238095238095238,2450.809523809524,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
264,26,-0.02,0.7,0.9,0.0,0.1,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,9,0.4285714285714285,2451.285714285714,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
550,55,0.0,0.7,0.995,-0.1,0.0,0.5,50000,1,21.0,10.0,10,True,0.4761904761904761,9,0.4285714285714285,2456.3809523809523,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
90,9,-0.1,0.85,0.9,-0.1,0.0,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,10,0.4761904761904761,2568.714285714286,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
573,57,0.0,0.85,0.9,-0.25,0.25,0.25,50000,1,21.0,10.0,10,True,0.4761904761904761,10,0.4761904761904761,2683.809523809524,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
317,31,-0.02,0.7,0.995,0.0,0.0,0.75,50000,1,20.0,10.0,10,True,0.5,10,0.5,1963.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
459,45,-0.02,1.0,0.995,-0.25,0.0,0.25,50000,1,20.0,10.0,10,True,0.5,10,0.5,2144.7,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
309,30,-0.02,0.7,0.995,-0.1,0.1,0.25,50000,1,20.0,10.0,10,True,0.5,10,0.5,2158.8,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
265,26,-0.02,0.7,0.9,0.0,0.1,0.5,50000,1,20.0,10.0,10,True,0.5,10,0.5,2159.55,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
282,28,-0.02,0.7,0.97,-0.1,0.1,0.25,50000,1,20.0,10.0,10,True,0.5,10,0.5,2160.4,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
517,51,0.0,0.7,0.97,-0.25,0.1,0.5,50000,1,20.0,10.0,10,True,0.5,9,0.45,2235.85,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
654,65,0.0,1.0,0.9,-0.25,0.25,0.25,50000,1,20.0,10.0,10,True,0.5,10,0.5,2251.75,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
378,37,-0.02,0.85,0.995,-0.25,0.0,0.25,50000,1,20.0,10.0,10,True,0.5,10,0.5,2254.05,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
519,51,0.0,0.7,0.97,-0.25,0.25,0.25,50000,1,20.0,10.0,10,True,0.5,10,0.5,2304.65,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
216,21,-0.1,1.0,0.995,-0.25,0.0,0.25,50000,1,20.0,10.0,10,True,0.5,9,0.45,2364.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
189,18,-0.1,1.0,0.97,-0.25,0.0,0.25,50000,1,20.0,10.0,10,True,0.5,10,0.5,2387.75,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
493,49,0.0,0.7,0.9,-0.25,0.25,0.5,50000,1,20.0,10.0,10,True,0.5,10,0.5,2446.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
14,1,-0.1,0.7,0.9,-0.1,0.1,0.75,50000,1,20.0,10.0,10,True,0.5,10,0.5,2508.05,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
262,26,-0.02,0.7,0.9,0.0,0.0,0.5,50000,1,20.0,10.0,10,True,0.5,10,0.5,2542.2,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
505,50,0.0,0.7,0.9,0.0,0.0,0.5,50000,1,20.0,10.0,10,True,0.5,8,0.4,2678.95,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
64,6,-0.1,0.7,0.995,-0.1,0.0,0.5,50000,1,19.0,10.0,10,True,0.5263157894736842,8,0.4210526315789473,2541.157894736842,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_4/grid_results.csv,4
16,1,-0.1,0.7,0.9,-0.1,0.25,0.5,50000,1,19.0,10.0,10,True,0.5263157894736842,9,0.4736842105263157,2573.1052631578946,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
85,8,-0.1,0.85,0.9,-0.25,0.1,0.5,50000,1,19.0,10.0,10,True,0.5263157894736842,9,0.4736842105263157,2598.684210526316,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
299,29,-0.02,0.7,0.995,-0.25,0.0,0.75,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2192.6111111111118,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
515,51,0.0,0.7,0.97,-0.25,0.0,0.75,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2193.5,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
108,10,-0.1,0.85,0.97,-0.25,0.0,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2233.777777777778,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
675,67,0.0,1.0,0.97,-0.25,0.0,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2288.1666666666665,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
307,30,-0.02,0.7,0.995,-0.1,0.0,0.5,50000,1,18.0,10.0,10,True,0.5555555555555556,7,0.3888888888888889,2368.9444444444443,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
522,52,0.0,0.7,0.97,-0.1,0.0,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2383.722222222222,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
33,3,-0.1,0.7,0.97,-0.25,0.25,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2387.333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_3/grid_results.csv,3
272,27,-0.02,0.7,0.97,-0.25,0.0,0.75,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2407.6111111111118,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_2/grid_results.csv,2
491,49,0.0,0.7,0.9,-0.25,0.1,0.75,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2409.777777777778,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_1/grid_results.csv,1
37,3,-0.1,0.7,0.97,-0.1,0.0,0.5,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2420.9444444444443,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
325,32,-0.02,0.85,0.9,-0.25,0.0,0.5,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2488.3888888888887,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_5/grid_results.csv,5
506,50,0.0,0.7,0.9,0.0,0.0,0.75,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2494.6111111111118,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
60,6,-0.1,0.7,0.995,-0.25,0.25,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,7,0.3888888888888889,2510.055555555556,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_0/grid_results.csv,0
279,27,-0.02,0.7,0.97,-0.1,0.0,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,7,0.3888888888888889,2590.777777777778,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
648,64,0.0,1.0,0.9,-0.25,0.0,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,7,0.3888888888888889,2598.333333333333,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_8/grid_results.csv,8
36,3,-0.1,0.7,0.97,-0.1,0.0,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2614.1111111111118,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_6/grid_results.csv,6
567,56,0.0,0.85,0.9,-0.25,0.0,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2646.3888888888887,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_7/grid_results.csv,7
499,49,0.0,0.7,0.9,-0.1,0.1,0.5,50000,1,18.0,10.0,10,True,0.5555555555555556,8,0.4444444444444444,2674.277777777778,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
549,54,0.0,0.7,0.995,-0.1,0.0,0.25,50000,1,18.0,10.0,10,True,0.5555555555555556,7,0.3888888888888889,2762.555555555556,/hpc/group/pfisterlab/mg551/storage/relay/relay/examples/notebook_data/bicycle_bivariate_144_12_12_message_mix_grid_Z_p0035_r60/seed_9/grid_results.csv,9
