parameter,from_value,to_value,candidate_index_left,candidate_index_right,logical_failure_left,logical_failure_right,logical_failure_delta,abs_logical_failure_delta,convergence_left,convergence_right,convergence_delta,abs_convergence_delta,mean_iterations_left,mean_iterations_right,fixed_fresh_negative,fixed_fresh_p_positive,fixed_previous_negative,fixed_previous_positive,fixed_previous_p_positive,fixed_fresh_positive
fresh_p_positive,0.97,0.995,357,384,0.238095238095238,0.217391304347826,-0.020703933747412,0.020703933747412,0.7142857142857143,0.782608695652174,0.06832298136645965,0.06832298136645965,1444.6190476190477,1113.4130434782608,-0.02,,-0.25,0.25,0.25,0.85
previous_p_positive,0.5,0.75,181,182,0.217391304347826,0.238095238095238,0.020703933747412,0.020703933747412,0.782608695652174,0.7619047619047619,-0.020703933747412084,0.020703933747412084,1101.2608695652175,1177.1666666666667,-0.1,0.9,0.0,0.0,,1.0
fresh_p_positive,0.97,0.995,603,630,0.217391304347826,0.238095238095238,0.020703933747412,0.020703933747412,0.7608695652173914,0.7619047619047619,0.0010351966873705098,0.0010351966873705098,1135.3260869565215,997.3333333333334,0.0,,-0.1,0.0,0.25,0.85
fresh_positive,0.85,1.0,113,194,0.1030927835051546,0.1234567901234567,0.020364006618302094,0.020364006618302094,0.8969072164948454,0.8765432098765432,-0.020364006618302177,0.020364006618302177,665.8556701030927,733.8271604938271,-0.1,0.97,-0.25,0.1,0.75,
previous_p_positive,0.5,0.75,454,455,0.0657894736842105,0.0454545454545454,-0.020334928229665095,0.020334928229665095,0.9276315789473684,0.95,0.022368421052631593,0.022368421052631593,440.4934210526316,326.17727272727274,-0.02,0.97,0.0,0.1,,1.0
fresh_negative,-0.1,-0.02,93,336,0.4545454545454545,0.4347826086956521,-0.01976284584980237,0.01976284584980237,0.5454545454545454,0.5652173913043478,0.01976284584980237,0.01976284584980237,2064.5,1797.0,,0.9,-0.1,0.1,0.25,0.85
previous_p_positive,0.25,0.5,312,313,0.2083333333333333,0.1886792452830188,-0.01965408805031449,0.01965408805031449,0.75,0.8113207547169812,0.061320754716981174,0.061320754716981174,1340.7291666666667,1020.245283018868,-0.02,0.995,-0.1,0.25,,0.7
previous_negative,-0.1,0.0,555,564,0.2083333333333333,0.1886792452830188,-0.01965408805031449,0.01965408805031449,0.7708333333333334,0.7924528301886793,0.02161949685534592,0.02161949685534592,1378.2291666666667,1002.8867924528302,0.0,0.995,,0.25,0.25,0.7
fresh_p_positive,0.97,0.995,112,139,0.2083333333333333,0.1886792452830188,-0.01965408805031449,0.01965408805031449,0.7916666666666666,0.8113207547169812,0.019654088050314544,0.019654088050314544,1165.25,1007.7735849056604,-0.1,,-0.25,0.1,0.5,0.85
previous_negative,-0.1,0.0,206,215,0.0344827586206896,0.054054054054054,0.019571295433364402,0.019571295433364402,0.9655172413793104,0.9405405405405406,-0.024976700838769794,0.024976700838769794,280.4103448275862,363.05945945945945,-0.1,0.97,,0.25,0.75,1.0
previous_p_positive,0.5,0.75,448,449,0.054054054054054,0.0344827586206896,-0.019571295433364402,0.019571295433364402,0.945945945945946,0.9655172413793104,0.019571295433364333,0.019571295433364333,392.7783783783784,272.05172413793105,-0.02,0.97,-0.1,0.25,,1.0
previous_positive,0.0,0.1,433,436,0.2272727272727272,0.2083333333333333,-0.018939393939393923,0.018939393939393923,0.75,0.7916666666666666,0.04166666666666663,0.04166666666666663,1300.6818181818182,969.1458333333334,-0.02,0.97,-0.25,,0.5,1.0
previous_positive,0.0,0.1,109,112,0.2272727272727272,0.2083333333333333,-0.018939393939393923,0.018939393939393923,0.75,0.7916666666666666,0.04166666666666663,0.04166666666666663,1331.3636363636365,1165.25,-0.1,0.97,-0.25,,0.5,0.85
previous_negative,-0.25,-0.1,32,41,0.2272727272727272,0.2083333333333333,-0.018939393939393923,0.018939393939393923,0.75,0.7916666666666666,0.04166666666666663,0.04166666666666663,1396.5454545454545,1180.8333333333333,-0.1,0.97,,0.1,0.75,0.7
fresh_p_positive,0.97,0.995,32,59,0.2272727272727272,0.2083333333333333,-0.018939393939393923,0.018939393939393923,0.75,0.7708333333333334,0.02083333333333337,0.02083333333333337,1396.5454545454545,1184.3333333333333,-0.1,,-0.25,0.1,0.75,0.7
fresh_positive,0.85,1.0,104,185,0.2083333333333333,0.2272727272727272,0.018939393939393923,0.018939393939393923,0.7708333333333334,0.7727272727272727,0.0018939393939393367,0.0018939393939393367,1334.0833333333333,1220.2045454545455,-0.1,0.9,0.0,0.1,0.75,
previous_p_positive,0.5,0.75,538,539,0.0714285714285714,0.0526315789473684,-0.018796992481203,0.018796992481203,0.9285714285714286,0.9473684210526316,0.018796992481203034,0.018796992481203034,557.1357142857142,379.5052631578947,0.0,0.97,0.0,0.25,,0.7
fresh_p_positive,0.97,0.995,121,148,0.1111111111111111,0.1298701298701298,0.018759018759018697,0.018759018759018697,0.8666666666666667,0.8701298701298701,0.0034632034632033903,0.0034632034632033903,789.2777777777778,664.9090909090909,-0.1,,-0.1,0.1,0.5,0.85
fresh_negative,-0.1,-0.02,215,458,0.054054054054054,0.0355871886120996,-0.018466865441954403,0.018466865441954403,0.9405405405405406,0.9644128113879004,0.023872270847359767,0.023872270847359767,363.05945945945945,267.7259786476868,,0.97,0.0,0.25,0.75,1.0
previous_negative,-0.25,-0.1,224,233,0.054054054054054,0.0355871886120996,-0.018466865441954403,0.018466865441954403,0.945945945945946,0.9644128113879004,0.018466865441954305,0.018466865441954305,302.46486486486486,219.73665480427047,-0.1,0.995,,0.25,0.75,1.0
fresh_p_positive,0.97,0.995,364,391,0.1204819277108433,0.1388888888888889,0.01840696117804559,0.01840696117804559,0.8795180722891566,0.8611111111111112,-0.01840696117804541,0.01840696117804541,786.0120481927711,615.8611111111111,-0.02,,-0.1,0.1,0.5,0.85
previous_p_positive,0.5,0.75,634,635,0.0840336134453781,0.0657894736842105,-0.018244139761167608,0.018244139761167608,0.8991596638655462,0.9210526315789472,0.02189296771340099,0.02189296771340099,551.4957983193277,459.1513157894737,0.0,0.995,-0.1,0.1,,0.85
fresh_p_positive,0.97,0.995,455,482,0.0454545454545454,0.0636942675159235,0.018239722061378097,0.018239722061378097,0.95,0.929936305732484,-0.020063694267515975,0.020063694267515975,326.17727272727274,363.0,-0.02,,0.0,0.1,0.75,1.0
fresh_negative,-0.1,-0.02,212,455,0.0636942675159235,0.0454545454545454,-0.018239722061378097,0.018239722061378097,0.929936305732484,0.95,0.020063694267515975,0.020063694267515975,413.6433121019109,326.17727272727274,,0.97,0.0,0.1,0.75,1.0
fresh_positive,0.85,1.0,618,699,0.0636942675159235,0.0454545454545454,-0.018239722061378097,0.018239722061378097,0.9363057324840764,0.9545454545454546,0.01823972206137814,0.01823972206137814,420.0127388535032,306.7,0.0,0.97,0.0,0.25,0.25,
fresh_negative,-0.02,0.0,442,685,0.2,0.1818181818181818,-0.018181818181818216,0.018181818181818216,0.78,0.8181818181818182,0.038181818181818206,0.038181818181818206,981.1,934.6181818181818,,0.97,-0.1,0.0,0.5,1.0
fresh_p_positive,0.97,0.995,442,469,0.2,0.1818181818181818,-0.018181818181818216,0.018181818181818216,0.78,0.8181818181818182,0.038181818181818206,0.038181818181818206,981.1,930.6727272727272,-0.02,,-0.1,0.0,0.5,1.0
fresh_positive,0.85,1.0,604,685,0.2,0.1818181818181818,-0.018181818181818216,0.018181818181818216,0.8,0.8181818181818182,0.018181818181818188,0.018181818181818188,1035.62,934.6181818181818,0.0,0.97,-0.1,0.0,0.5,
previous_negative,-0.25,-0.1,653,662,0.2,0.1818181818181818,-0.018181818181818216,0.018181818181818216,0.8,0.8181818181818182,0.018181818181818188,0.018181818181818188,1139.8,980.6363636363636,0.0,0.9,,0.1,0.75,1.0
fresh_negative,-0.02,0.0,419,662,0.2,0.1818181818181818,-0.018181818181818216,0.018181818181818216,0.8,0.8181818181818182,0.018181818181818188,0.018181818181818188,1144.16,980.6363636363636,,0.9,-0.1,0.1,0.75,1.0
fresh_negative,-0.02,0.0,340,583,0.2,0.1818181818181818,-0.018181818181818216,0.018181818181818216,0.8,0.8,0.0,0.0,1341.72,1305.3090909090909,,0.9,-0.1,0.25,0.5,0.85
fresh_positive,0.7,0.85,71,152,0.0495049504950495,0.0313479623824451,-0.018156988112604397,0.018156988112604397,0.9455445544554456,0.9686520376175548,0.0231074831621092,0.0231074831621092,322.5495049504951,208.89655172413796,-0.1,0.995,-0.1,0.25,0.75,
fresh_positive,0.7,0.85,314,395,0.0495049504950495,0.0313479623824451,-0.018156988112604397,0.018156988112604397,0.9504950495049505,0.9686520376175548,0.018156988112604355,0.018156988112604355,341.7277227722772,202.31974921630092,-0.02,0.995,-0.1,0.25,0.75,
fresh_negative,-0.02,0.0,449,692,0.0344827586206896,0.0526315789473684,0.018148820326678798,0.018148820326678798,0.9655172413793104,0.9421052631578948,-0.023411978221415608,0.023411978221415608,272.05172413793105,380.8263157894737,,0.97,-0.1,0.25,0.75,1.0
previous_negative,-0.1,0.0,692,701,0.0526315789473684,0.0344827586206896,-0.018148820326678798,0.018148820326678798,0.9421052631578948,0.9655172413793104,0.023411978221415608,0.023411978221415608,380.8263157894737,241.9,0.0,0.97,,0.25,0.75,1.0
fresh_positive,0.85,1.0,337,418,0.2222222222222222,0.2040816326530612,-0.01814058956916101,0.01814058956916101,0.7555555555555555,0.7959183673469388,0.040362811791383235,0.040362811791383235,1477.8666666666666,1171.142857142857,-0.02,0.9,-0.1,0.1,0.5,
previous_positive,0.0,0.1,387,390,0.2222222222222222,0.2040816326530612,-0.01814058956916101,0.01814058956916101,0.7777777777777778,0.7959183673469388,0.01814058956916098,0.01814058956916098,963.6666666666666,949.734693877551,-0.02,0.995,-0.1,,0.25,0.85
previous_p_positive,0.25,0.5,660,661,0.2222222222222222,0.2040816326530612,-0.01814058956916101,0.01814058956916101,0.7777777777777778,0.7959183673469388,0.01814058956916098,0.01814058956916098,1364.2,1093.9591836734694,0.0,0.9,-0.1,0.1,,1.0
fresh_positive,0.85,1.0,387,468,0.2222222222222222,0.2040816326530612,-0.01814058956916101,0.01814058956916101,0.7777777777777778,0.7755102040816326,-0.0022675736961451642,0.0022675736961451642,963.6666666666666,973.2244897959184,-0.02,0.995,-0.1,0.0,0.25,
previous_p_positive,0.25,0.5,420,421,0.2222222222222222,0.2040816326530612,-0.01814058956916101,0.01814058956916101,0.7777777777777778,0.7755102040816326,-0.0022675736961451642,0.0022675736961451642,1122.1555555555556,1154.1020408163265,-0.02,0.9,-0.1,0.25,,1.0
previous_positive,0.1,0.25,507,510,0.4347826086956521,0.4166666666666667,-0.01811594202898542,0.01811594202898542,0.4782608695652174,0.5833333333333334,0.10507246376811596,0.10507246376811596,2469.5652173913045,2128.2916666666665,0.0,0.9,0.0,,0.25,0.7
previous_p_positive,0.5,0.75,523,524,0.4166666666666667,0.4347826086956521,0.01811594202898542,0.01811594202898542,0.5416666666666666,0.5217391304347826,-0.019927536231884035,0.019927536231884035,2131.0416666666665,1969.695652173913,0.0,0.97,-0.1,0.0,,0.7
fresh_negative,-0.02,0.0,406,649,0.4166666666666667,0.4347826086956521,0.01811594202898542,0.01811594202898542,0.5833333333333334,0.5652173913043478,-0.018115942028985588,0.018115942028985588,2017.75,1878.1304347826087,,0.9,-0.25,0.0,0.5,1.0
fresh_negative,-0.02,0.0,354,597,0.4347826086956521,0.4166666666666667,-0.01811594202898542,0.01811594202898542,0.5652173913043478,0.5833333333333334,0.018115942028985588,0.018115942028985588,1886.5652173913045,1919.5,,0.97,-0.25,0.1,0.25,0.85
fresh_p_positive,0.97,0.995,354,381,0.4347826086956521,0.4166666666666667,-0.01811594202898542,0.01811594202898542,0.5652173913043478,0.5833333333333334,0.018115942028985588,0.018115942028985588,1886.5652173913045,1835.4583333333333,-0.02,,-0.25,0.1,0.25,0.85
previous_positive,0.0,0.1,594,597,0.4347826086956521,0.4166666666666667,-0.01811594202898542,0.01811594202898542,0.5652173913043478,0.5833333333333334,0.018115942028985588,0.018115942028985588,2116.086956521739,1919.5,0.0,0.97,-0.25,,0.25,0.85
previous_negative,-0.1,0.0,314,323,0.0495049504950495,0.0671140939597315,0.017609143464682002,0.017609143464682002,0.9504950495049505,0.9328859060402684,-0.01760914346468201,0.01760914346468201,341.7277227722772,369.3087248322148,-0.02,0.995,,0.25,0.75,0.7
fresh_positive,0.85,1.0,375,456,0.0495049504950495,0.0671140939597315,0.017609143464682002,0.017609143464682002,0.9504950495049505,0.9328859060402684,-0.01760914346468201,0.01760914346468201,385.8019801980198,386.76510067114094,-0.02,0.97,0.0,0.25,0.25,
previous_p_positive,0.25,0.5,456,457,0.0671140939597315,0.0495049504950495,-0.017609143464682002,0.017609143464682002,0.9328859060402684,0.9504950495049505,0.01760914346468201,0.01760914346468201,386.76510067114094,317.05940594059405,-0.02,0.97,0.0,0.25,,1.0
fresh_positive,0.85,1.0,132,213,0.0495049504950495,0.0671140939597315,0.017609143464682002,0.017609143464682002,0.9455445544554456,0.9328859060402684,-0.012658648415177165,0.012658648415177165,466.1534653465346,477.38926174496646,-0.1,0.97,0.0,0.25,0.25,
previous_positive,0.1,0.25,229,232,0.0671140939597315,0.0495049504950495,-0.017609143464682002,0.017609143464682002,0.9328859060402684,0.9455445544554456,0.012658648415177165,0.012658648415177165,428.18791946308727,303.5,-0.1,0.995,-0.1,,0.5,1.0
fresh_positive,0.85,1.0,617,698,0.0671140939597315,0.0495049504950495,-0.017609143464682002,0.017609143464682002,0.9328859060402684,0.9405940594059404,0.007708153365671988,0.007708153365671988,417.241610738255,365.5495049504951,0.0,0.97,0.0,0.1,0.75,
fresh_negative,-0.02,0.0,412,655,0.25,0.2325581395348837,-0.01744186046511631,0.01744186046511631,0.75,0.7209302325581395,-0.029069767441860517,0.029069767441860517,1363.975,1383.9302325581396,,0.9,-0.25,0.25,0.5,1.0
previous_p_positive,0.25,0.5,585,586,0.25,0.2325581395348837,-0.01744186046511631,0.01744186046511631,0.725,0.7441860465116279,0.01918604651162792,0.01918604651162792,1401.175,1368.9767441860463,0.0,0.9,0.0,0.0,,0.85
fresh_negative,-0.02,0.0,414,657,0.2325581395348837,0.25,0.01744186046511631,0.01744186046511631,0.7674418604651163,0.75,-0.01744186046511631,0.01744186046511631,1294.5348837209303,1351.025,,0.9,-0.1,0.0,0.25,1.0
previous_p_positive,0.5,0.75,343,344,0.2325581395348837,0.25,0.01744186046511631,0.01744186046511631,0.7441860465116279,0.75,0.005813953488372103,0.005813953488372103,1336.0,1300.725,-0.02,0.9,0.0,0.0,,0.85
fresh_negative,-0.02,0.0,319,562,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7391304347826086,0.78,0.04086956521739138,0.04086956521739138,1101.6304347826087,1102.78,,0.995,0.0,0.1,0.5,0.7
previous_p_positive,0.25,0.5,561,562,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7391304347826086,0.78,0.04086956521739138,0.04086956521739138,1315.0869565217392,1102.78,0.0,0.995,0.0,0.1,,0.7
fresh_p_positive,0.97,0.995,275,302,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7391304347826086,0.78,0.04086956521739138,0.04086956521739138,1385.5652173913045,1341.88,-0.02,,-0.25,0.1,0.75,0.7
previous_p_positive,0.5,0.75,388,389,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7608695652173914,0.8,0.03913043478260869,0.03913043478260869,952.2608695652174,874.44,-0.02,0.995,-0.1,0.0,,0.85
fresh_p_positive,0.97,0.995,434,461,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7608695652173914,0.8,0.03913043478260869,0.03913043478260869,981.9782608695652,844.22,-0.02,,-0.25,0.0,0.75,1.0
previous_positive,0.0,0.1,603,606,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7608695652173914,0.8,0.03913043478260869,0.03913043478260869,1135.3260869565215,989.34,0.0,0.97,-0.1,,0.25,0.85
previous_p_positive,0.25,0.5,603,604,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7608695652173914,0.8,0.03913043478260869,0.03913043478260869,1135.3260869565215,1035.62,0.0,0.97,-0.1,0.0,,0.85
previous_positive,0.0,0.1,144,147,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7608695652173914,0.8,0.03913043478260869,0.03913043478260869,1147.3695652173913,951.34,-0.1,0.995,-0.1,,0.25,0.85
previous_positive,0.1,0.25,534,537,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7608695652173914,0.8,0.03913043478260869,0.03913043478260869,1390.2173913043478,1123.74,0.0,0.97,0.0,,0.25,0.7
previous_negative,-0.1,0.0,580,589,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.7608695652173914,0.8,0.03913043478260869,0.03913043478260869,1433.0217391304348,1122.14,0.0,0.9,,0.1,0.5,0.85
fresh_positive,0.85,1.0,360,441,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.782608695652174,0.76,-0.022608695652173938,0.022608695652173938,1053.4565217391305,1143.22,-0.02,0.97,-0.1,0.0,0.25,
fresh_negative,-0.1,-0.02,68,311,0.2,0.217391304347826,0.017391304347825987,0.017391304347825987,0.78,0.7608695652173914,-0.019130434782608674,0.019130434782608674,1049.8,1018.8695652173913,,0.995,-0.1,0.1,0.75,0.7
previous_negative,-0.25,-0.1,302,311,0.2,0.217391304347826,0.017391304347825987,0.017391304347825987,0.78,0.7608695652173914,-0.019130434782608674,0.019130434782608674,1341.88,1018.8695652173913,-0.02,0.995,,0.1,0.75,0.7
fresh_p_positive,0.97,0.995,198,225,0.2,0.217391304347826,0.017391304347825987,0.017391304347825987,0.8,0.782608695652174,-0.017391304347826098,0.017391304347826098,1089.84,875.0217391304348,-0.1,,-0.1,0.0,0.25,1.0
previous_positive,0.0,0.1,360,363,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.782608695652174,0.8,0.017391304347826098,0.017391304347826098,1053.4565217391305,1012.68,-0.02,0.97,-0.1,,0.25,0.85
previous_p_positive,0.25,0.5,588,589,0.217391304347826,0.2,-0.017391304347825987,0.017391304347825987,0.782608695652174,0.8,0.017391304347826098,0.017391304347826098,1343.0434782608695,1122.14,0.0,0.9,0.0,0.1,,0.85
fresh_positive,0.85,1.0,151,232,0.0323624595469255,0.0495049504950495,0.017142490948124,0.017142490948124,0.9676375404530744,0.9455445544554456,-0.022092985997628767,0.022092985997628767,284.06472491909386,303.5,-0.1,0.995,-0.1,0.25,0.5,
previous_negative,-0.1,0.0,232,241,0.0495049504950495,0.0323624595469255,-0.017142490948124,0.017142490948124,0.9455445544554456,0.964401294498382,0.01885674004293636,0.01885674004293636,303.5,231.1747572815534,-0.1,0.995,,0.25,0.5,1.0
fresh_positive,0.85,1.0,376,457,0.0323624595469255,0.0495049504950495,0.017142490948124,0.017142490948124,0.9676375404530744,0.9504950495049505,-0.017142490948123923,0.017142490948123923,235.48543689320388,317.05940594059405,-0.02,0.97,0.0,0.25,0.5,
previous_p_positive,0.25,0.5,159,160,0.0495049504950495,0.0323624595469255,-0.017142490948124,0.017142490948124,0.9504950495049505,0.9676375404530744,0.017142490948123923,0.017142490948123923,328.9306930693069,205.6990291262136,-0.1,0.995,0.0,0.25,,0.85
fresh_negative,-0.1,-0.02,133,376,0.0495049504950495,0.0323624595469255,-0.017142490948124,0.017142490948124,0.9504950495049505,0.9676375404530744,0.017142490948123923,0.017142490948123923,376.8217821782178,235.48543689320388,,0.97,0.0,0.25,0.5,0.85
fresh_p_positive,0.97,0.995,133,160,0.0495049504950495,0.0323624595469255,-0.017142490948124,0.017142490948124,0.9504950495049505,0.9676375404530744,0.017142490948123923,0.017142490948123923,376.8217821782178,205.6990291262136,-0.1,,0.0,0.25,0.5,0.85
previous_p_positive,0.25,0.5,375,376,0.0495049504950495,0.0323624595469255,-0.017142490948124,0.017142490948124,0.9504950495049505,0.9676375404530744,0.017142490948123923,0.017142490948123923,385.8019801980198,235.48543689320388,-0.02,0.97,0.0,0.25,,0.85
previous_positive,0.1,0.25,716,719,0.0526315789473684,0.0355871886120996,-0.0170443903352688,0.0170443903352688,0.936842105263158,0.9644128113879004,0.027570706124742328,0.027570706124742328,330.66315789473686,224.067615658363,0.0,0.995,-0.1,,0.75,1.0
fresh_p_positive,0.97,0.995,692,719,0.0526315789473684,0.0355871886120996,-0.0170443903352688,0.0170443903352688,0.9421052631578948,0.9644128113879004,0.02230754823000558,0.02230754823000558,380.8263157894737,224.067615658363,0.0,,-0.1,0.25,0.75,1.0
fresh_positive,0.85,1.0,392,473,0.0806451612903225,0.0636942675159235,-0.016950893774398998,0.016950893774398998,0.9112903225806452,0.9363057324840764,0.025015409903431207,0.025015409903431207,434.4032258064516,385.9426751592357,-0.02,0.995,-0.1,0.1,0.75,
previous_negative,-0.25,-0.1,709,718,0.0806451612903225,0.0636942675159235,-0.016950893774398998,0.016950893774398998,0.9112903225806452,0.9363057324840764,0.025015409903431207,0.025015409903431207,573.5403225806451,351.61146496815286,0.0,0.995,,0.25,0.5,1.0
previous_negative,-0.1,0.0,205,214,0.0806451612903225,0.0636942675159235,-0.016950893774398998,0.016950893774398998,0.9193548387096774,0.9363057324840764,0.016950893774399067,0.016950893774399067,491.31451612903226,374.108280254777,-0.1,0.97,,0.25,0.5,1.0
previous_positive,0.1,0.25,680,683,0.0806451612903225,0.0636942675159235,-0.016950893774398998,0.016950893774398998,0.9193548387096774,0.9363057324840764,0.016950893774399067,0.016950893774399067,519.6290322580645,381.8407643312102,0.0,0.97,-0.25,,0.75,1.0
previous_positive,0.1,0.25,615,618,0.0806451612903225,0.0636942675159235,-0.016950893774398998,0.016950893774398998,0.9193548387096774,0.9363057324840764,0.016950893774399067,0.016950893774399067,521.7741935483871,420.0127388535032,0.0,0.97,0.0,,0.25,0.85
fresh_p_positive,0.97,0.995,521,548,0.0806451612903225,0.0636942675159235,-0.016950893774398998,0.016950893774398998,0.9193548387096774,0.9363057324840764,0.016950893774399067,0.016950893774399067,578.75,387.1656050955414,0.0,,-0.25,0.25,0.75,0.7
previous_p_positive,0.25,0.5,210,211,0.0806451612903225,0.0636942675159235,-0.016950893774398998,0.016950893774398998,0.9193548387096774,0.929936305732484,0.010581467022806601,0.010581467022806601,476.75,435.0254777070064,-0.1,0.97,0.0,0.1,,1.0
previous_positive,0.0,0.1,209,212,0.0806451612903225,0.0636942675159235,-0.016950893774398998,0.016950893774398998,0.9193548387096774,0.929936305732484,0.010581467022806601,0.010581467022806601,595.7903225806451,413.6433121019109,-0.1,0.97,0.0,,0.75,1.0
fresh_positive,0.85,1.0,358,439,0.1219512195121951,0.1388888888888889,0.01693766937669379,0.01693766937669379,0.8780487804878049,0.8472222222222222,-0.03082655826558267,0.03082655826558267,741.5365853658536,882.4305555555555,-0.02,0.97,-0.25,0.25,0.5,
fresh_negative,-0.1,-0.02,202,445,0.1388888888888889,0.1219512195121951,-0.01693766937669379,0.01693766937669379,0.8611111111111112,0.8780487804878049,0.01693766937669372,0.01693766937669372,844.8888888888889,736.0853658536586,,0.97,-0.1,0.1,0.5,1.0
fresh_p_positive,0.97,0.995,39,66,0.4,0.4166666666666667,0.016666666666666663,0.016666666666666663,0.6,0.5,-0.09999999999999998,0.09999999999999998,2061.96,2343.5416666666665,-0.1,,-0.1,0.1,0.25,0.7
previous_positive,0.1,0.25,39,42,0.4,0.4166666666666667,0.016666666666666663,0.016666666666666663,0.6,0.5416666666666666,-0.05833333333333335,0.05833333333333335,2061.96,2078.625,-0.1,0.97,-0.1,,0.25,0.7
previous_negative,-0.1,0.0,523,532,0.4166666666666667,0.4,-0.016666666666666663,0.016666666666666663,0.5416666666666666,0.6,0.05833333333333335,0.05833333333333335,2131.0416666666665,1825.72,0.0,0.97,,0.0,0.5,0.7
fresh_negative,-0.02,0.0,301,544,0.4,0.4166666666666667,0.016666666666666663,0.016666666666666663,0.56,0.5833333333333334,0.023333333333333317,0.023333333333333317,1917.52,2065.6666666666665,,0.995,-0.25,0.1,0.5,0.7
fresh_p_positive,0.97,0.995,281,308,0.4,0.4166666666666667,0.016666666666666663,0.016666666666666663,0.52,0.5,-0.020000000000000018,0.020000000000000018,2164.36,2289.4166666666665,-0.02,,-0.1,0.0,0.75,0.7
fresh_p_positive,0.97,0.995,274,301,0.4166666666666667,0.4,-0.016666666666666663,0.016666666666666663,0.5416666666666666,0.56,0.018333333333333424,0.018333333333333424,2300.0,1917.52,-0.02,,-0.25,0.1,0.5,0.7
fresh_positive,0.85,1.0,624,705,0.4,0.4166666666666667,0.016666666666666663,0.016666666666666663,0.6,0.5833333333333334,-0.016666666666666607,0.016666666666666607,1700.44,1903.2916666666667,0.0,0.995,-0.25,0.1,0.25,
fresh_negative,-0.1,-0.02,138,381,0.4,0.4166666666666667,0.016666666666666663,0.016666666666666663,0.6,0.5833333333333334,-0.016666666666666607,0.016666666666666607,2129.04,1835.4583333333333,,0.995,-0.25,0.1,0.25,0.85
fresh_positive,0.85,1.0,138,219,0.4,0.4166666666666667,0.016666666666666663,0.016666666666666663,0.6,0.5833333333333334,-0.016666666666666607,0.016666666666666607,2129.04,2001.75,-0.1,0.995,-0.25,0.1,0.25,
fresh_negative,-0.02,0.0,381,624,0.4166666666666667,0.4,-0.016666666666666663,0.016666666666666663,0.5833333333333334,0.6,0.016666666666666607,0.016666666666666607,1835.4583333333333,1700.44,,0.995,-0.25,0.1,0.25,0.85
fresh_p_positive,0.97,0.995,597,624,0.4166666666666667,0.4,-0.016666666666666663,0.016666666666666663,0.5833333333333334,0.6,0.016666666666666607,0.016666666666666607,1919.5,1700.44,0.0,,-0.25,0.1,0.25,0.85
previous_positive,0.1,0.25,462,465,0.4166666666666667,0.4,-0.016666666666666663,0.016666666666666663,0.5833333333333334,0.6,0.016666666666666607,0.016666666666666607,2002.2916666666667,1678.44,-0.02,0.995,-0.25,,0.25,1.0
previous_positive,0.1,0.25,454,457,0.0657894736842105,0.0495049504950495,-0.016284523189160995,0.016284523189160995,0.9276315789473684,0.9504950495049505,0.02286347055758209,0.02286347055758209,440.4934210526316,317.05940594059405,-0.02,0.97,0.0,,0.5,1.0
fresh_p_positive,0.97,0.995,287,314,0.0657894736842105,0.0495049504950495,-0.016284523189160995,0.016284523189160995,0.9276315789473684,0.9504950495049505,0.02286347055758209,0.02286347055758209,448.7105263157895,341.7277227722772,-0.02,,-0.1,0.25,0.75,0.7
previous_negative,-0.1,0.0,124,133,0.0657894736842105,0.0495049504950495,-0.016284523189160995,0.016284523189160995,0.9276315789473684,0.9504950495049505,0.02286347055758209,0.02286347055758209,456.17105263157896,376.8217821782178,-0.1,0.97,,0.25,0.5,0.85
fresh_negative,-0.1,-0.02,232,475,0.0495049504950495,0.0657894736842105,0.016284523189160995,0.016284523189160995,0.9455445544554456,0.9276315789473684,-0.017912975508077245,0.017912975508077245,303.5,400.4144736842105,,0.995,-0.1,0.25,0.5,1.0
fresh_p_positive,0.97,0.995,457,484,0.0495049504950495,0.0333333333333333,-0.016171617161716202,0.016171617161716202,0.9504950495049505,0.9633333333333334,0.012838283828382924,0.012838283828382924,317.05940594059405,208.78666666666663,-0.02,,0.0,0.25,0.5,1.0
fresh_p_positive,0.97,0.995,50,77,0.1923076923076923,0.2083333333333333,0.016025641025640996,0.016025641025640996,0.8076923076923077,0.75,-0.05769230769230771,0.05769230769230771,1094.826923076923,1075.6875,-0.1,,0.0,0.1,0.75,0.7
fresh_p_positive,0.97,0.995,436,463,0.2083333333333333,0.1923076923076923,-0.016025641025640996,0.016025641025640996,0.7916666666666666,0.7692307692307693,-0.022435897435897356,0.022435897435897356,969.1458333333334,1066.4038461538462,-0.02,,-0.25,0.1,0.5,1.0
